stage,stiffness_n_per_m32,dissipation_s_per_m,duration_s,duration_residual_s,trace_rmse,objective,passive
grid,501187.2336272725,0.075,0.006030691226446952,0.005030691226446952,0.43544315759098223,201.66309221546905,True
grid,530884.4442309879,0.075,0.0058934151856159635,0.0048934151856159635,0.4352166223737861,196.1718240470123,True
grid,562341.3251903491,0.075,0.005759263928947504,0.004759263928947504,0.4349769337726281,190.80553409167277,True
grid,595662.1435290109,0.075,0.0056281663276695655,0.0046281663276695655,0.4347233471689698,185.5613764539516,True
grid,630957.344480193,0.075,0.005500052872098676,0.004500052872098676,0.4344550784326266,180.43656996237965,True
grid,668343.9175686149,0.075,0.005374855634784915,0.004374855634784915,0.4341713022165537,175.42839669361317,True
grid,707945.7843841374,0.075,0.005252508234495879,0.004252508234495879,0.4338711502431742,170.5342005300783,True
grid,749894.2093324559,0.075,0.005132945801020469,0.0041329458010204686,0.43355370959620254,165.75138575041493,True
grid,794328.2347242822,0.075,0.0050161049407738655,0.0040161049407738654,0.433218021035129,161.07741565198972,True
grid,841395.1416451947,0.075,0.004901923703185373,0.0039019237031853726,0.4328630773534642,156.50981120476837,True
grid,891250.9381337459,0.075,0.004790341547851468,0.003790341547851468,0.4324878218064822,152.0461497358652,True
grid,944060.8762859226,0.075,0.004681299312436436,0.003681299312436436,0.43209114663980663,147.68406364409725,True
grid,1000000.0,0.075,0.004574739181303706,0.003574739181303706,0.4316718917568536,143.42123914390507,True
grid,1059253.7251772897,0.075,0.004470604654861237,0.003470604654861237,0.4312288435711786,139.25541503802063,True
grid,1122018.4543019629,0.075,0.0043688405196047496,0.0033688405196047495,0.43076073409940013,135.18438151828937,True
grid,1188502.2274370189,0.075,0.004269392818842714,0.0032693928188427136,0.43026624036194255,131.20597899407048,True
grid,1258925.411794166,0.075,0.004172208824087877,0.003172208824087877,0.4297439841727822,127.31809694768786,True
grid,1333521.432163324,0.075,0.0040772370070997705,0.0030772370070997705,0.4291925324161347,123.51867281640695,True
grid,1412537.5446227554,0.075,0.003984427012563926,0.002984427012563926,0.42861039792833683,119.80569090048537,True
grid,1496235.6560944328,0.075,0.003893729631392833,0.002893729631392833,0.4279960411276249,116.17718129684093,True
grid,1584893.1924611141,0.075,0.00380509677463432,0.0028050967746343198,0.4273478725642736,112.63121885793706,True
grid,1678804.018122559,0.075,0.003718481447974617,0.002718481447974617,0.4266642565995474,109.16592217558423,True
grid,1778279.410038923,0.075,0.003633837726821089,0.002633837726821089,0.4259435164658196,105.77945258930937,True
grid,1883649.089489802,0.075,0.00355112073195237,0.00255112073195237,0.4251839410136476,102.47001321910844,True
grid,1995262.3149688789,0.075,0.0034702866057228473,0.0024702866057228472,0.4243837935169228,99.23584802243082,True
grid,2113489.0398366475,0.075,0.0033912924888088664,0.0023912924888088664,0.4235413229872073,96.07524087534186,True
grid,2238721.138568338,0.075,0.0033140964974840105,0.0023140964974840104,0.4226547785465381,92.98651467790695,True
grid,2371373.7056616554,0.075,0.0032386577014118794,0.0022386577014118793,0.4217224275287859,89.96803048400396,True
grid,2511886.4315095823,0.075,0.0031649361019441802,0.00216493610194418,0.42074257812865956,87.01818665589586,True
grid,2660725.059798809,0.075,0.0030928926109131593,0.0020928926109131593,0.4197136076016398,84.135418044128,True
grid,2818382.931264455,0.075,0.003022489029906196,0.002022489029906196,0.41863399724649764,81.31819519349435,True
grid,2985382.618917957,0.075,0.002953688030012806,0.001953688030012806,0.41750237568577436,78.565023576198,True
grid,3162277.6601683795,0.075,0.0028864531320319754,0.0018864531320319754,0.41631757231304317,75.87444285359206,True
grid,3349654.3915782794,0.075,0.0028207486871310726,0.0018207486871310726,0.41507868321713154,73.24502616846003,True
grid,3548133.892335753,0.075,0.0027565398579435067,0.0017565398579435067,0.41378515244590447,70.67537947018617,True
grid,3758374.0428844434,0.075,0.002693792600098262,0.0016937926000982618,0.4124368721652372,68.1641408760957,True
grid,3981071.7055349695,0.075,0.002632473644168552,0.001632473644168552,0.4110343061401306,65.7099800728822,True
grid,4216965.034285823,0.075,0.0025725504780324373,0.0015725504780324372,0.4095786420624391,63.31159776335993,True
grid,4466835.921509635,0.075,0.00251399132963391,0.0015139913296339101,0.408071979634685,60.96772516499109,True
grid,4731512.589614803,0.075,0.002456765150137521,0.001456765150137521,0.4065175630693862,58.677123568570224,True
grid,5011872.336272725,0.075,0.0024008415974652187,0.0014008415974652187,0.40492006887681475,56.438583967485556,True
grid,5308844.442309879,0.075,0.0023461910202093434,0.0013461910202093434,0.4032859626149497,54.250926770988684,True
grid,5623413.251903491,0.075,0.002292784441910253,0.0012927844419102531,0.40162394181850375,52.11300161822863,True
grid,5956621.435290109,0.075,0.002240593545693333,0.0012405935456933329,0.39994548680096725,50.02368731453428,True
grid,6309573.44480193,0.075,0.002189590659254534,0.0011895906592545341,0.39826554666754965,47.981891916848916,True
grid,6683439.175686149,0.075,0.002139748740188383,0.0011397487401883831,0.39660339496501995,45.986553002500344,True
grid,7079457.843841373,0.075,0.00209104136164956,0.0010910413616495602,0.39498369824532714,44.03663816422773,True
grid,7498942.093324558,0.075,0.0020434426983413126,0.0010434426983413126,0.3933746932698885,42.13108262692239,True
grid,7943282.347242822,0.075,0.0019969275128223726,0.0009969275128223726,0.39109178344267587,40.268192296337574,True
grid,8413951.416451948,0.075,0.001951471142125602,0.000951471142125602,0.38882260633938226,38.44766829136346,True
grid,8912509.381337458,0.075,0.0019070494846816532,0.0009070494846816532,0.3858393494666339,36.66781873673276,True
grid,9440608.762859225,0.075,0.0018636389875396839,0.0008636389875396838,0.3826139343681336,34.92817343595548,True
grid,10000000.0,0.075,0.0018212166338794076,0.0008212166338794076,0.3789467534160194,33.22761210859232,True
grid,10592537.251772897,0.075,0.0017797599308074278,0.0007797599308074278,0.3745163407333486,31.564913573030456,True
grid,11220184.54301963,0.075,0.0017392468974310985,0.0007392468974310984,0.3699595004531606,29.939835397697095,True
grid,11885022.27437019,0.075,0.0016996560532038395,0.0006996560532038394,0.3642712548979257,28.350513383051503,True
grid,12589254.117941663,0.075,0.0016609664065357112,0.0006609664065357112,0.3581540163979495,26.796810277826395,True
grid,13335214.32163324,0.075,0.001623157443664661,0.000623157443664661,0.35167802459871245,25.277975771185154,True
grid,14125375.446227554,0.075,0.0015862091177773943,0.0005862091177773943,0.343739871380026,23.792104582475798,True
grid,14962356.560944328,0.075,0.0015501018383826397,0.0005501018383826397,0.33548625655044173,22.33955979185603,True
grid,15848931.924611142,0.075,0.001514816460922928,0.000514816460922928,0.32660856977118896,20.919267006688308,True
grid,16788040.18122559,0.075,0.00148033427662415,0.00048033427662415003,0.31619187695663586,19.529562941922638,True
grid,17782794.100389227,0.075,0.0014466370025759169,0.00044663700257591686,0.30537116607979264,18.17085126911647,True
grid,18836490.89489802,0.075,0.001413706772037122,0.00041370677203712196,0.29398071775006557,16.842251599234945,True
grid,19952623.149688788,0.075,0.0013815261249635299,0.00038152612496352985,0.28072005505626557,15.541765053597459,True
grid,21134890.398366477,0.075,0.0013500779987507456,0.0003500779987507456,0.26700006810725013,14.270120018137074,True
grid,22387211.385683376,0.075,0.0013193457191853207,0.00031934571918532063,0.2528454519900971,13.026674219402922,True
grid,23713737.056616552,0.075,0.001289312991606307,0.00028931299160630695,0.23696498553638132,11.80948464978866,True
grid,25118864.315095823,0.075,0.0012599638922634476,0.0002599638922634476,0.22027843561582575,10.618834126153729,True
grid,26607250.597988084,0.075,0.0012312828598767423,0.00023128285987674226,0.2032662369601374,9.454580632029828,True
grid,28183829.31264455,0.075,0.0012032546873822787,0.00020325468738227864,0.1858109785293371,8.315998473820482,True
grid,29853826.189179573,0.075,0.001175864513871869,0.00017586451387186907,0.1668553620818387,7.201435916956601,True
grid,31622776.60168379,0.075,0.0011490978167139872,0.00014909781671398718,0.1482444500407126,6.1121571186002,True
grid,33496543.915782794,0.075,0.0011229404038500422,0.00012294040385004215,0.13056054186490706,5.048176695866593,True
grid,35481338.92335753,0.075,0.0010973784062749167,9.737840627491666e-05,0.1144703131007921,4.009606564097458,True
grid,37583740.42884443,0.075,0.0010723982706783211,7.239827067832111e-05,0.10064898081715322,2.9965798079499977,True
grid,39810717.05534969,0.075,0.0010479867522619171,4.798675226191712e-05,0.09290607133666164,2.0123761618133464,True
grid,42169650.342858225,0.075,0.0010241309077162078,2.4130907716207782e-05,0.09360182989641914,1.0588381385447303,True
grid,44668359.21509635,0.075,0.0010008180883548867,8.180883548866442e-07,0.10341344198781163,0.13613697618327741,True
grid,47315125.896148026,0.075,0.0009780359334137466,-2.1964066586253406e-05,0.11980763599759997,0.9983702994477361,True
grid,50118723.36272725,0.075,0.0009557723634929534,-4.4227636507046596e-05,0.14088415957649103,1.9099896198583548,True
grid,53088444.423098795,0.075,0.0009340155741516486,-6.598442584835142e-05,0.16362266170221873,2.8029996956362755,True
grid,56234132.51903491,0.075,0.0009127540296541785,-8.72459703458215e-05,0.18798119507097902,3.6778200089038386,True
grid,59566214.35290109,0.075,0.0008919764568454732,-0.00010802354315452684,0.21257451294821525,4.533516239129289,True
grid,63095734.448019296,0.075,0.0008716718391850175,-0.00012832816081498257,0.23612094844843518,5.369247381047738,True
grid,66834391.756861486,0.075,0.0008518294108918577,-0.00014817058910814235,0.2611859067147147,6.1880094710404085,True
grid,70794578.43841374,0.075,0.0008324386512497061,-0.00016756134875029393,0.2827172442654316,6.985171194277188,True
grid,74989420.93324558,0.075,0.0008134892790217698,-0.00018651072097823022,0.30521333010900986,7.765642169238218,True
grid,79432823.47242822,0.075,0.0007949712469991596,-0.0002050287530008404,0.3275232809687552,8.52867340100237,True
grid,84139514.16451947,0.075,0.0007768747366767614,-0.00022312526332323866,0.34675809064374635,9.271768623573292,True
grid,89125093.8133746,0.075,0.000759190153045889,-0.00024080984695411104,0.36725113657645264,9.999645014740894,True
grid,94406087.62859227,0.075,0.0007419081195021786,-0.00025809188049782147,0.38607630099545626,10.709751520908315,True
grid,100000000.0,0.075,0.0007250194728875957,-0.00027498052711240437,0.40285707267023796,11.402078157166413,True
grid,105925372.51772897,0.075,0.0007085152586157618,-0.00029148474138423824,0.4210079205787974,12.080397575948325,True
grid,112201845.43019652,0.075,0.0006923867259340896,-0.00030761327406591047,0.4376548543979357,12.742185817034354,True
grid,118850222.74370165,0.075,0.0006766253232830248,-0.0003233746767169752,0.4521881926972538,13.38717526137626,True
grid,125892541.17941661,0.075,0.0006612226937548153,-0.00033877730624518477,0.4675534550825858,14.018645704889975,True
grid,133352143.2163324,0.075,0.0006461706706729655,-0.00035382932932703456,0.48267696587267134,14.635850138954053,True
grid,141253754.46227553,0.075,0.0006314612732526601,-0.0003685387267473399,0.49464656648631294,15.23619563637991,True
grid,149623565.60944358,0.075,0.0006170867023841905,-0.0003829132976158095,0.5077595606619325,15.824291465294312,True
grid,158489319.2461111,0.075,0.0006030393364721475,-0.0003969606635278525,0.5220666546024384,16.400493195716535,True
grid,167880401.8122559,0.075,0.0005893117274215137,-0.00041068827257848635,0.5332390359603322,16.960769939099784,True
grid,177827941.00389227,0.075,0.0005758965966688501,-0.00042410340333114995,0.5441682806365169,17.508304413882513,True
grid,188364908.9489802,0.075,0.0005627868313397343,-0.00043721316866026576,0.5551623028581006,18.04368904926873,True
grid,199526231.49688828,0.075,0.0005499754804549531,-0.0004500245195450469,0.5671873569580711,18.568168138759948,True
grid,211348903.98366433,0.075,0.0005374557512734839,-0.0004625442487265161,0.5748984357973188,19.076668384857964,True
grid,223872113.8568338,0.075,0.0005252210056711123,-0.0004747789943288877,0.583484488616409,19.574644261771915,True
grid,237137370.56616554,0.075,0.0005132647566148899,-0.0004867352433851101,0.592997498715094,20.062407234119497,True
grid,251188643.1509582,0.075,0.0005015806647480198,-0.0004984193352519802,0.6034969238919626,20.540270333971172,True
grid,266072505.9798814,0.075,0.000490162535012185,-0.000509837464987815,0.6106248210702132,21.004123420582815,True
grid,281838293.12644494,0.075,0.0004790043133557601,-0.00052099568664424,0.6178807900987872,21.457708255868386,True
grid,298538261.8917957,0.075,0.0004681000835558849,-0.0005318999164441151,0.6254074416542579,21.901404099418862,True
grid,316227766.01683795,0.075,0.0004574440640291542,-0.0005425559359708459,0.63273422012563,22.334971658959464,True
grid,334965439.1578279,0.075,0.0004470306048281773,-0.0005529693951718227,0.6395501360976356,22.758325942970544,True
grid,354813389.23357606,0.075,0.00043685418458983964,-0.0005631458154101603,0.6437114764527606,23.169544092859173,True
grid,375837404.28844357,0.075,0.00042690940764198945,-0.0005730905923580106,0.6485074612053195,23.572131155525742,True
grid,398107170.5534969,0.075,0.00041719100114275356,-0.0005828089988572465,0.6539840416736328,23.966343995963488,True
grid,421696503.42858225,0.075,0.00040769381224866426,-0.0005923061877513358,0.6601928096768584,24.352440319730288,True
grid,446683592.1509635,0.075,0.00039841280542308885,-0.0006015871945769112,0.6664667261089707,24.72995450918542,True
grid,473151258.9614813,0.075,0.0003893430597719853,-0.0006106569402280147,0.6699137674558443,25.09619137657643,True
grid,501187233.6272715,0.075,0.00038047976637937503,-0.0006195202336206249,0.6739323001665734,25.454741644991568,True
grid,530884444.2309879,0.075,0.0003718182258238901,-0.00062818177417611,0.6785880043910809,25.805858971435477,True
grid,562341325.1903491,0.075,0.0003633538456271126,-0.0006366461543728873,0.6829416625580758,26.148787837473566,True
grid,595662143.5290109,0.075,0.0003550821378757847,-0.0006449178621242154,0.6866344685683211,26.483348953536936,True
grid,630957344.4801943,0.075,0.0003469987167833672,-0.0006530012832166328,0.689599303070227,26.80965063173554,True
grid,668343917.5686135,0.075,0.0003390992964393509,-0.000660900703560649,0.6907372709218188,27.12676541334778,True
grid,707945784.3841373,0.075,0.00033137968843466244,-0.0006686203115653375,0.6922794638839934,27.43709192649749,True
grid,749894209.3324559,0.075,0.0003238357997585379,-0.0006761642002414621,0.694258623388198,27.74082663304668,True
grid,794328234.7242821,0.075,0.0003164636305204478,-0.0006835363694795522,0.6967107485391494,28.038165527721237,True
grid,841395141.6451964,0.075,0.00030925927192757355,-0.0006907407280724265,0.6996761025980549,28.329305225495112,True
grid,891250938.1337441,0.075,0.000302218904103956,-0.000697781095896044,0.7032006915285721,28.61444452737033,True
grid,944060876.2859226,0.075,0.00029533879415129493,-0.0007046612058487051,0.7051611568976786,28.891609390845883,True
grid,1000000000.0,0.075,0.00028861529417479714,-0.0007113847058252029,0.7064697011020431,29.16185793411016,True
refined,44759768.9081342,0.075,0.001,0.0,0.10391616662438433,0.10391616662438433,True
grid,100000.0,0.1,0.01155526459410952,0.01055526459410952,0.4384798687979776,422.64906363317874,True
grid,105925.37251772897,0.1,0.011292233680998666,0.010292233680998665,0.4384312444762581,412.12777848442283,True
grid,112201.84543019629,0.1,0.011035190082432715,0.010035190082432716,0.43837975200485735,401.8459830493135,True
grid,118850.22274370189,0.1,0.010783997510493394,0.009783997510493393,0.43832522303712484,391.7982256427728,True
grid,125892.54117941661,0.1,0.010538522779553946,0.009538522779553946,0.4382674794491653,381.979178661607,True
grid,133352.1432163324,0.1,0.010298635735662918,0.009298635735662919,0.4382063327851219,372.38363575930185,True
grid,141253.75446227554,0.1,0.010064209187534355,0.009064209187534356,0.43814158367268524,363.0065090850469,True
grid,149623.5656094433,0.1,0.00983511883910935,0.008835118839109351,0.4380730212074604,353.84282658558146,True
grid,158489.3192461114,0.1,0.00961124322365293,0.00861124322365293,0.4380004223047862,344.887729368422,True
grid,167880.4018122559,0.1,0.00939246363935034,0.00839246363935034,0.437923551017599,336.13646912503117,True
grid,177827.94100389228,0.1,0.009178664086370119,0.008178664086370118,0.43784215781888136,327.5844056126236,True
grid,188364.9089489802,0.1,0.008969731205359297,0.007969731205359296,0.4377559788472614,319.22700419321905,True
grid,199526.2314968879,0.1,0.008765554217338814,0.007765554217338814,0.43766473511430753,311.0598334286668,True
grid,211348.90398366476,0.1,0.00856602486496702,0.00756602486496702,0.437568131672073,303.07856273035287,True
grid,223872.11385683378,0.1,0.008371037355140195,0.007371037355140195,0.4374658567394955,295.27896006234727,True
grid,237137.37056616554,0.1,0.008180488302899667,0.007180488302899667,0.43735758078626363,287.65688969677296,True
grid,251188.6431509582,0.1,0.007994276676615772,0.006994276676615772,0.43724295557286663,280.2083100202037,True
grid,266072.50597988087,0.1,0.007812303744419376,0.0068123037444193756,0.4371216131456015,272.92927138992064,True
grid,281838.2931264455,0.1,0.00763447302185346,0.00663447302185346,0.4369931647854373,265.81591403892384,True
grid,298538.26189179573,0.1,0.007460690220714776,0.006460690220714776,0.43685719990981103,258.86446602850083,True
grid,316227.7660168379,0.1,0.00729086319906178,0.00629086319906178,0.4367132849265789,252.07124124739778,True
grid,334965.43915782793,0.1,0.007124901912359787,0.006124901912359787,0.4365609620396407,245.4326374564311,True
grid,354813.3892335753,0.1,0.006962718365737737,0.005962718365737737,0.4363997480060018,238.94513437751547,True
grid,375837.4042884443,0.1,0.0068042265673325135,0.0058042265673325134,0.43622913284444886,232.605291826145,True
grid,398107.1705534969,0.1,0.0066493424826946585,0.0056493424826946585,0.4360485784964253,226.40974788628273,True
grid,421696.5034285823,0.1,0.006497983990232407,0.005497983990232407,0.4358575174402479,220.3552171267365,True
grid,446683.5921509635,0.1,0.006350070837669565,0.005350070837669565,0.43565535126045624,214.43848885804306,True
grid,473151.2589614803,0.1,0.006205524599494803,0.005205524599494803,0.4354414491748422,208.65642542896697,True
grid,501187.2336272725,0.1,0.006064268635379333,0.005064268635379333,0.43521514652266846,203.00596056169596,True
grid,530884.4442309879,0.1,0.005926228049541232,0.004926228049541232,0.4349757432186684,197.48409772486792,True
grid,562341.3251903491,0.1,0.005791329651034688,0.004791329651034688,0.4347225021787501,192.08790854356627,True
grid,595662.1435290109,0.1,0.005659501914943265,0.004659501914943265,0.4344546477249028,186.8145312454555,True
grid,630957.344480193,0.1,0.005530674944456297,0.004530674944456297,0.43417136397868555,181.66116914223056,True
grid,668343.9175686149,0.1,0.005404780433808842,0.004404780433808842,0.43387179325486247,176.62508914560854,True
grid,707945.7843841374,0.1,0.0052817516320649086,0.0042817516320649085,0.43355503446944094,171.70362031706577,True
grid,749894.2093324559,0.1,0.005161523307725332,0.004161523307725332,0.43322014157945854,166.8941524505927,True
grid,794328.2347242822,0.1,0.005044031714141169,0.004044031714141169,0.43286612207561337,162.19413468772237,True
grid,841395.1416451947,0.1,0.0049292145557143065,0.0039292145557143065,0.43249193555325016,157.60107416412552,True
grid,891250.9381337459,0.1,0.004817010954867518,0.0038170109548675184,0.43209649239247927,153.11253468709322,True
grid,944060.8762859226,0.1,0.004707361419766494,0.0037073614197664943,0.4316786525844545,148.7261354432442,True
grid,1000000.0,0.1,0.004600207812776335,0.003600207812776335,0.43123722474832377,144.4395497358017,True
grid,1059253.7251772897,0.1,0.0044954933196362165,0.0034954933196362165,0.43077096539223503,140.2505037508409,True
grid,1122018.4543019629,0.1,0.004393162419335886,0.0033931624193358862,0.430278578482427,136.15677535191787,True
grid,1188502.2274370189,0.1,0.004293160854677441,0.0032931608546774406,0.4297587153971301,132.15619290249475,True
grid,1258925.411794166,0.1,0.004195435603507619,0.003195435603507619,0.42920997535723276,128.24663411566198,True
grid,1333521.432163324,0.1,0.004099934850604725,0.003099934850604725,0.42863090644392277,124.42602493063292,True
grid,1412537.5446227554,0.1,0.0040066079602054955,0.0030066079602054955,0.4280200073354973,120.69233841555531,True
grid,1496235.6560944328,0.1,0.003915405449157232,0.0029154054491572316,0.42737572992192224,117.04359369621118,True
grid,1584893.1924611141,0.1,0.003826278960681374,0.002826278960681374,0.4266964829876963,113.47785491024266,True
grid,1678804.018122559,0.1,0.0037391812387340333,0.0027391812387340332,0.4259806371921026,109.99323018655342,True
grid,1778279.410038923,0.1,0.003654066102950133,0.002654066102950133,0.425226531622729,106.58787064962803,True
grid,1883649.089489802,0.1,0.0035708884241580745,0.0025708884241580745,0.42443248225491875,103.25996944857789,True
grid,1995262.3149688789,0.1,0.003489604100451617,0.002489604100451617,0.42359679271895484,100.00776081078362,True
grid,2113489.0398366475,0.1,0.0034101700338063454,0.0024101700338063454,0.42271776786116266,96.82951912011497,True
grid,2238721.138568338,0.1,0.003332544107228676,0.002332544107228676,0.4217937306883071,93.72355801983534,True
grid,2371373.7056616554,0.1,0.0032566851624249065,0.0022566851624249065,0.4208230434111965,90.68822954040745,True
grid,2511886.4315095823,0.1,0.003182552977978305,0.002182552977978305,0.4198041334589324,87.72192325259114,True
grid,2660725.059798809,0.1,0.00311010824802349,0.00211010824802349,0.41873552552687043,84.82306544646647,True
grid,2818382.931264455,0.1,0.003039312561405654,0.002039312561405654,0.4176158809580163,81.99011833718416,True
grid,2985382.618917957,0.1,0.002970128381314728,0.001970128381314728,0.41644404605062824,79.22157929863974,True
grid,3162277.6601683795,0.1,0.0029025190253825677,0.0019025190253825677,0.41521911124840494,76.51598012655111,True
grid,3349654.3915782794,0.1,0.002836448646233823,0.001836448646233823,0.4139404836219632,73.87188633297488,True
grid,3548133.892335753,0.1,0.0027718822124789128,0.0017718822124789127,0.41260797561412127,71.28789647477063,True
grid,3758374.0428844434,0.1,0.0027087854901400293,0.0017087854901400292,0.411221913725769,68.76264151932693,True
grid,3981071.7055349695,0.1,0.002647125024499756,0.001647125024499756,0.40978327170044804,66.29478425169069,True
grid,4216965.034285823,0.1,0.0025868681223629834,0.0015868681223629834,0.40829383387049656,63.88301872838983,True
grid,4466835.921509635,0.1,0.0025279828347227083,0.0015279828347227083,0.4067563957141515,61.52606978462248,True
grid,4731512.589614803,0.1,0.002470437939819948,0.0014704379398199478,0.40517501041488757,59.22269260321279,True
grid,5011872.336272725,0.1,0.0024142029265898073,0.0014142029265898073,0.40355529240346866,56.97167235599576,True
grid,5308844.442309879,0.1,0.002359247978483731,0.0013592479784837312,0.40190479161391374,54.77182393096316,True
grid,5623413.251903491,0.1,0.0023055439576608657,0.0013055439576608657,0.40023345563740576,52.62199176207203,True
grid,5956621.435290109,0.1,0.002253062389538604,0.0012530623895386042,0.39855420128312125,50.52104978282728,True
grid,6309573.44480193,0.1,0.002201775447694804,0.001201775447694804,0.3968836224540583,48.46790153024621,True
grid,6683439.175686149,0.1,0.002151655939114021,0.001151655939114021,0.39524286795126523,46.461480432512104,True
grid,7079457.843841373,0.1,0.0021026772897693702,0.0011026772897693702,0.39365873108645194,44.50075032186126,True
grid,7498942.093324558,0.1,0.0020548135305326065,0.0010548135305326065,0.391764122970311,42.58430534427457,True
grid,7943282.347242822,0.1,0.0020080392834051332,0.0010080392834051332,0.38951249324729176,40.71108382945262,True
grid,8413951.416451948,0.1,0.001962329748061974,0.000962329748061974,0.38709353927274004,38.880283461751695,True
grid,8912509.381337458,0.1,0.0019176606887024961,0.0009176606887024961,0.3839588464617357,37.090386394561584,True
grid,9440608.762859225,0.1,0.0018740084211998692,0.0008740084211998692,0.3807839705062379,35.341120818501004,True
grid,10000000.0,0.1,0.0018313498005444197,0.0008313498005444197,0.37672931174472973,33.63072133352152,True
grid,10592537.251772897,0.1,0.001789662208570749,0.000789662208570749,0.3723591346739931,31.95884747750395,True
grid,11220184.54301963,0.1,0.001748923541965398,0.000748923541965398,0.3675904741740594,30.324532152789978,True
grid,11885022.27437019,0.1,0.0017091122005487335,0.0007091122005487335,0.36177738803046844,28.726265409979806,True
grid,12589254.117941663,0.1,0.0016702070758200795,0.0006702070758200795,0.35576868689197555,27.164051719695152,True
grid,13335214.32163324,0.1,0.0016321875397674428,0.0006321875397674427,0.34886060674846053,25.636362197446168,True
grid,14125375.446227554,0.1,0.0015950334339294096,0.0005950334339294096,0.34106902729911587,24.1424063844755,True
grid,14962356.560944328,0.1,0.0015587250587077316,0.0005587250587077315,0.332997986043673,22.68200033435293,True
grid,15848931.924611142,0.1,0.0015232431629207965,0.0005232431629207965,0.3237087903848832,21.253435307216744,True
grid,16788040.18122559,0.1,0.0014885689335978898,0.0004885689335978897,0.31353456205177943,19.856291905967367,True
grid,17782794.100389227,0.1,0.0014546839860039025,0.00045468398600390244,0.30300188908522885,18.490361329241328,True
grid,18836490.89489802,0.1,0.001421570353890662,0.000421570353890662,0.2912641100156005,17.15407826564208,True
grid,19952623.149688788,0.1,0.0013892104799725785,0.00038921047997257847,0.2783777863826741,15.846796985285811,True
grid,21134890.398366477,0.1,0.0013575872066157121,0.0003575872066157121,0.26508887968179107,14.568577144310273,True
grid,22387211.385683376,0.1,0.0013266837667423362,0.0003266837667423362,0.25110308160640826,13.318453751299856,True
grid,23713737.056616552,0.1,0.0012964837749388709,0.00029648377493887083,0.23537547243268667,12.094726469987519,True
grid,25118864.315095823,0.1,0.0012669712187707652,0.00026697121877076514,0.21931182225089801,10.898160573081503,True
grid,26607250.597988084,0.1,0.0012381304502901654,0.00023813045029016542,0.2030052263481563,9.728223237954772,True
grid,28183829.31264455,0.1,0.0012099461777385532,0.00020994617773855318,0.1855968445131232,8.58344395405525,True
grid,29853826.189179573,0.1,0.0011824034574428976,0.00018240345744289762,0.16753114926547644,7.463669446981381,True
grid,31622776.60168379,0.1,0.0011554876858877706,0.00015548768588777057,0.14991526136874078,6.369422696879563,True
grid,33496543.915782794,0.1,0.0011291845919754293,0.00012918459197542925,0.13333090324348595,5.300714582260656,True
grid,35481338.92335753,0.1,0.001103480229455622,0.00010348022945562202,0.11768764093730963,4.25689681916219,True
grid,37583740.42884443,0.1,0.0010783609695369403,7.836096953694029e-05,0.10496869746969661,3.239407478947308,True
grid,39810717.05534969,0.1,0.001053813493654575,5.3813493654574895e-05,0.09792292462902094,2.250462670812017,True
grid,42169650.342858225,0.1,0.0010298247864116152,2.9824786411615208e-05,0.098536132364649,1.2915275888292572,True
grid,44668359.21509635,0.1,0.0010063821286779662,6.382128677966158e-06,0.10725821105681893,0.36254335817546524,True
grid,47315125.896148026,0.1,0.000983473090846476,-1.6526909153523946e-05,0.12261664343453697,0.7836930095754947,True
grid,50118723.36272725,0.1,0.000961085526242678,-3.891447375732203e-05,0.1426484249836003,1.6992273752764815,True
grid,53088444.423098795,0.1,0.0009392075646823883,-6.079243531761176e-05,0.1650027196742682,2.5967001323787384,True
grid,56234132.51903491,0.1,0.0009178276061803833,-8.217239381961671e-05,0.18854283548541054,3.475438588270079,True
grid,59566214.35290109,0.1,0.0008969343148003815,-0.00010306568519961856,0.2132833231356011,4.335910731120344,True
grid,63095734.448019296,0.1,0.0008765166126434387,-0.0001234833873565613,0.23615715308017926,5.17549264734263,True
grid,66834391.756861486,0.1,0.0008565636739730312,-0.0001434363260269688,0.26051520689112906,5.997968247969881,True
grid,70794578.43841374,0.1,0.0008370649194764264,-0.0001629350805235736,0.28276235865639426,6.800165579599338,True
grid,74989420.93324558,0.1,0.0008180100106557082,-0.00018198998934429184,0.3046773621452941,7.584276935916967,True
grid,79432823.47242822,0.1,0.0007993888443469338,-0.00020061115565306624,0.32782459155371735,8.352270817676366,True
grid,84139514.16451947,0.1,0.000781191547362125,-0.000218808452637875,0.34643952819713675,9.098777633712135,True
grid,89125093.8133746,0.1,0.0007634084712495544,-0.00023659152875044563,0.3663975592470999,9.830058709264923,True
grid,94406087.62859227,0.1,0.0007460301871913283,-0.00025396981280867176,0.38624174795028643,10.545034260297157,True
grid,100000000.0,0.1,0.0007290474809891612,-0.00027095251901083884,0.40260965400283366,11.240710414436387,True
grid,105925372.51772897,0.1,0.0007124513481865127,-0.0002875486518134873,0.4203066348435798,11.922252707383072,True
grid,112201845.43019652,0.1,0.0006962329892978217,-0.00030376701070217833,0.43797792062321467,12.588658348710348,True
grid,118850222.74370165,0.1,0.0006803838051285568,-0.0003196161948714432,0.4518885538368838,13.236536348694612,True
grid,125892541.17941661,0.1,0.000664895392236107,-0.00033510460776389305,0.46685254819733035,13.871036858753053,True
grid,133352143.2163324,0.1,0.0006497595384593,-0.0003502404615407,0.4829347384574226,14.492553200085423,True
