case_id,pocket_kind,normalized_offset,offset_cm,angle_deg,speed_cm_s,topspin_rad_s,sidespin_rad_s,jaw_side,mouth_width_cm,throat_width_cm,jaw_radius_cm,throat_depth_cm,capture_depth_cm,ball_radius_cm,mouth_passable,throat_passable,expected_outcome,mirror_key
pocket_scan_01159,corner,0.80000000000000004,2.9939999999999998,15,500,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|500|0|20|1
pocket_scan_01160,corner,0.80000000000000004,2.9939999999999998,30,25,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|0|1
pocket_scan_01161,corner,0.80000000000000004,2.9939999999999998,30,25,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|0|1
pocket_scan_01162,corner,0.80000000000000004,2.9939999999999998,30,25,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|20|0|1
pocket_scan_01163,corner,0.80000000000000004,2.9939999999999998,30,25,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|20|0|1
pocket_scan_01164,corner,0.80000000000000004,2.9939999999999998,30,25,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|-20|0|1
pocket_scan_01165,corner,0.80000000000000004,2.9939999999999998,30,25,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|-20|0|1
pocket_scan_01166,corner,0.80000000000000004,2.9939999999999998,30,25,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|20|1
pocket_scan_01167,corner,0.80000000000000004,2.9939999999999998,30,25,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|20|1
pocket_scan_01168,corner,0.80000000000000004,2.9939999999999998,30,25,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|20|1
pocket_scan_01169,corner,0.80000000000000004,2.9939999999999998,30,25,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|20|1
pocket_scan_01170,corner,0.80000000000000004,2.9939999999999998,30,100,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|0|1
pocket_scan_01171,corner,0.80000000000000004,2.9939999999999998,30,100,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|0|1
pocket_scan_01172,corner,0.80000000000000004,2.9939999999999998,30,100,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|20|0|1
pocket_scan_01173,corner,0.80000000000000004,2.9939999999999998,30,100,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|20|0|1
pocket_scan_01174,corner,0.80000000000000004,2.9939999999999998,30,100,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|-20|0|1
pocket_scan_01175,corner,0.80000000000000004,2.9939999999999998,30,100,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|-20|0|1
pocket_scan_01176,corner,0.80000000000000004,2.9939999999999998,30,100,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|20|1
pocket_scan_01177,corner,0.80000000000000004,2.9939999999999998,30,100,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|20|1
pocket_scan_01178,corner,0.80000000000000004,2.9939999999999998,30,100,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|20|1
pocket_scan_01179,corner,0.80000000000000004,2.9939999999999998,30,100,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|20|1
pocket_scan_01180,corner,0.80000000000000004,2.9939999999999998,30,250,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|0|1
pocket_scan_01181,corner,0.80000000000000004,2.9939999999999998,30,250,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|0|1
pocket_scan_01182,corner,0.80000000000000004,2.9939999999999998,30,250,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|20|0|1
pocket_scan_01183,corner,0.80000000000000004,2.9939999999999998,30,250,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|20|0|1
pocket_scan_01184,corner,0.80000000000000004,2.9939999999999998,30,250,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|-20|0|1
pocket_scan_01185,corner,0.80000000000000004,2.9939999999999998,30,250,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|-20|0|1
pocket_scan_01186,corner,0.80000000000000004,2.9939999999999998,30,250,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|20|1
pocket_scan_01187,corner,0.80000000000000004,2.9939999999999998,30,250,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|20|1
pocket_scan_01188,corner,0.80000000000000004,2.9939999999999998,30,250,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|20|1
pocket_scan_01189,corner,0.80000000000000004,2.9939999999999998,30,250,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|20|1
pocket_scan_01190,corner,0.80000000000000004,2.9939999999999998,30,500,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|0|1
pocket_scan_01191,corner,0.80000000000000004,2.9939999999999998,30,500,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|0|1
pocket_scan_01192,corner,0.80000000000000004,2.9939999999999998,30,500,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|20|0|1
pocket_scan_01193,corner,0.80000000000000004,2.9939999999999998,30,500,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|20|0|1
pocket_scan_01194,corner,0.80000000000000004,2.9939999999999998,30,500,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|-20|0|1
pocket_scan_01195,corner,0.80000000000000004,2.9939999999999998,30,500,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|-20|0|1
pocket_scan_01196,corner,0.80000000000000004,2.9939999999999998,30,500,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|20|1
pocket_scan_01197,corner,0.80000000000000004,2.9939999999999998,30,500,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|20|1
pocket_scan_01198,corner,0.80000000000000004,2.9939999999999998,30,500,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|20|1
pocket_scan_01199,corner,0.80000000000000004,2.9939999999999998,30,500,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|20|1
pocket_scan_01200,corner,1.2,4.4909999999999997,-30,25,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|0|1
pocket_scan_01201,corner,1.2,4.4909999999999997,-30,25,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|0|1
pocket_scan_01202,corner,1.2,4.4909999999999997,-30,25,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|20|0|1
pocket_scan_01203,corner,1.2,4.4909999999999997,-30,25,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|20|0|1
pocket_scan_01204,corner,1.2,4.4909999999999997,-30,25,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|-20|0|1
pocket_scan_01205,corner,1.2,4.4909999999999997,-30,25,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|-20|0|1
pocket_scan_01206,corner,1.2,4.4909999999999997,-30,25,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|20|1
pocket_scan_01207,corner,1.2,4.4909999999999997,-30,25,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|20|1
pocket_scan_01208,corner,1.2,4.4909999999999997,-30,25,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|20|1
pocket_scan_01209,corner,1.2,4.4909999999999997,-30,25,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|20|1
pocket_scan_01210,corner,1.2,4.4909999999999997,-30,100,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|0|1
pocket_scan_01211,corner,1.2,4.4909999999999997,-30,100,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|0|1
pocket_scan_01212,corner,1.2,4.4909999999999997,-30,100,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|20|0|1
pocket_scan_01213,corner,1.2,4.4909999999999997,-30,100,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|20|0|1
pocket_scan_01214,corner,1.2,4.4909999999999997,-30,100,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|-20|0|1
pocket_scan_01215,corner,1.2,4.4909999999999997,-30,100,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|-20|0|1
pocket_scan_01216,corner,1.2,4.4909999999999997,-30,100,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|20|1
pocket_scan_01217,corner,1.2,4.4909999999999997,-30,100,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|20|1
pocket_scan_01218,corner,1.2,4.4909999999999997,-30,100,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|20|1
pocket_scan_01219,corner,1.2,4.4909999999999997,-30,100,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|20|1
pocket_scan_01220,corner,1.2,4.4909999999999997,-30,250,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|0|1
pocket_scan_01221,corner,1.2,4.4909999999999997,-30,250,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|0|1
pocket_scan_01222,corner,1.2,4.4909999999999997,-30,250,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|20|0|1
pocket_scan_01223,corner,1.2,4.4909999999999997,-30,250,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|20|0|1
pocket_scan_01224,corner,1.2,4.4909999999999997,-30,250,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|-20|0|1
pocket_scan_01225,corner,1.2,4.4909999999999997,-30,250,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|-20|0|1
pocket_scan_01226,corner,1.2,4.4909999999999997,-30,250,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|20|1
pocket_scan_01227,corner,1.2,4.4909999999999997,-30,250,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|20|1
pocket_scan_01228,corner,1.2,4.4909999999999997,-30,250,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|20|1
pocket_scan_01229,corner,1.2,4.4909999999999997,-30,250,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|20|1
pocket_scan_01230,corner,1.2,4.4909999999999997,-30,500,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|0|1
pocket_scan_01231,corner,1.2,4.4909999999999997,-30,500,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|0|1
pocket_scan_01232,corner,1.2,4.4909999999999997,-30,500,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|20|0|1
pocket_scan_01233,corner,1.2,4.4909999999999997,-30,500,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|20|0|1
pocket_scan_01234,corner,1.2,4.4909999999999997,-30,500,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|-20|0|1
pocket_scan_01235,corner,1.2,4.4909999999999997,-30,500,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|-20|0|1
pocket_scan_01236,corner,1.2,4.4909999999999997,-30,500,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|20|1
pocket_scan_01237,corner,1.2,4.4909999999999997,-30,500,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|20|1
pocket_scan_01238,corner,1.2,4.4909999999999997,-30,500,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|20|1
pocket_scan_01239,corner,1.2,4.4909999999999997,-30,500,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|20|1
pocket_scan_01240,corner,1.2,4.4909999999999997,-15,25,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|25|0|0|1
pocket_scan_01241,corner,1.2,4.4909999999999997,-15,25,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|25|0|0|1
pocket_scan_01242,corner,1.2,4.4909999999999997,-15,25,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|25|20|0|1
pocket_scan_01243,corner,1.2,4.4909999999999997,-15,25,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|25|20|0|1
pocket_scan_01244,corner,1.2,4.4909999999999997,-15,25,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|25|-20|0|1
pocket_scan_01245,corner,1.2,4.4909999999999997,-15,25,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|25|-20|0|1
pocket_scan_01246,corner,1.2,4.4909999999999997,-15,25,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|25|0|20|1
pocket_scan_01247,corner,1.2,4.4909999999999997,-15,25,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|25|0|20|1
pocket_scan_01248,corner,1.2,4.4909999999999997,-15,25,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|25|0|20|1
pocket_scan_01249,corner,1.2,4.4909999999999997,-15,25,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|25|0|20|1
pocket_scan_01250,corner,1.2,4.4909999999999997,-15,100,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|0|0|1
pocket_scan_01251,corner,1.2,4.4909999999999997,-15,100,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|0|0|1
pocket_scan_01252,corner,1.2,4.4909999999999997,-15,100,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|20|0|1
pocket_scan_01253,corner,1.2,4.4909999999999997,-15,100,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|20|0|1
pocket_scan_01254,corner,1.2,4.4909999999999997,-15,100,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|-20|0|1
pocket_scan_01255,corner,1.2,4.4909999999999997,-15,100,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|-20|0|1
pocket_scan_01256,corner,1.2,4.4909999999999997,-15,100,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|0|20|1
pocket_scan_01257,corner,1.2,4.4909999999999997,-15,100,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|0|20|1
pocket_scan_01258,corner,1.2,4.4909999999999997,-15,100,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|0|20|1
pocket_scan_01259,corner,1.2,4.4909999999999997,-15,100,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|0|20|1
pocket_scan_01260,corner,1.2,4.4909999999999997,-15,250,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|0|1
pocket_scan_01261,corner,1.2,4.4909999999999997,-15,250,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|0|1
pocket_scan_01262,corner,1.2,4.4909999999999997,-15,250,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|20|0|1
pocket_scan_01263,corner,1.2,4.4909999999999997,-15,250,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|20|0|1
pocket_scan_01264,corner,1.2,4.4909999999999997,-15,250,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|-20|0|1
pocket_scan_01265,corner,1.2,4.4909999999999997,-15,250,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|-20|0|1
pocket_scan_01266,corner,1.2,4.4909999999999997,-15,250,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|20|1
pocket_scan_01267,corner,1.2,4.4909999999999997,-15,250,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|20|1
pocket_scan_01268,corner,1.2,4.4909999999999997,-15,250,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|20|1
pocket_scan_01269,corner,1.2,4.4909999999999997,-15,250,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|20|1
pocket_scan_01270,corner,1.2,4.4909999999999997,-15,500,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|0|1
pocket_scan_01271,corner,1.2,4.4909999999999997,-15,500,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|0|1
pocket_scan_01272,corner,1.2,4.4909999999999997,-15,500,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|20|0|1
pocket_scan_01273,corner,1.2,4.4909999999999997,-15,500,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|20|0|1
pocket_scan_01274,corner,1.2,4.4909999999999997,-15,500,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|-20|0|1
pocket_scan_01275,corner,1.2,4.4909999999999997,-15,500,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|-20|0|1
pocket_scan_01276,corner,1.2,4.4909999999999997,-15,500,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|20|1
pocket_scan_01277,corner,1.2,4.4909999999999997,-15,500,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|20|1
pocket_scan_01278,corner,1.2,4.4909999999999997,-15,500,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|20|1
pocket_scan_01279,corner,1.2,4.4909999999999997,-15,500,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|20|1
pocket_scan_01280,corner,1.2,4.4909999999999997,0,25,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|25|0|0|1
pocket_scan_01281,corner,1.2,4.4909999999999997,0,25,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|25|0|0|1
pocket_scan_01282,corner,1.2,4.4909999999999997,0,25,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|25|20|0|1
pocket_scan_01283,corner,1.2,4.4909999999999997,0,25,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|25|20|0|1
pocket_scan_01284,corner,1.2,4.4909999999999997,0,25,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|25|-20|0|1
pocket_scan_01285,corner,1.2,4.4909999999999997,0,25,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|25|-20|0|1
pocket_scan_01286,corner,1.2,4.4909999999999997,0,25,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|25|0|20|1
pocket_scan_01287,corner,1.2,4.4909999999999997,0,25,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|25|0|20|1
pocket_scan_01288,corner,1.2,4.4909999999999997,0,25,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|25|0|20|1
pocket_scan_01289,corner,1.2,4.4909999999999997,0,25,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|25|0|20|1
pocket_scan_01290,corner,1.2,4.4909999999999997,0,100,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|100|0|0|1
pocket_scan_01291,corner,1.2,4.4909999999999997,0,100,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|100|0|0|1
pocket_scan_01292,corner,1.2,4.4909999999999997,0,100,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|100|20|0|1
pocket_scan_01293,corner,1.2,4.4909999999999997,0,100,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|100|20|0|1
pocket_scan_01294,corner,1.2,4.4909999999999997,0,100,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|0|100|-20|0|1
