dataset_id,dataset_version,series_id,group_id,incident_speed_cm_s,fit_subset,rigid_cushion_domain,case_id,scenario_id,point_id,partition,metric,unit,prediction,prediction_nonfinite,experimental_value,signed_error,acceptance_lower,acceptance_upper,measurement_uncertainty,digitization_uncertainty,conversion_uncertainty,combined_standard_uncertainty,coverage_factor,engineering_absolute_tolerance,engineering_relative_tolerance,group_rmse,group_maximum_absolute_error,source_locator,pool_applicability,status,trace_path,build_id,replay_command,package_hashes,missing_evidence,resolution_condition
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_004,domenech_2023_ball_collision__billiard_delta2_004_v2,billiard_delta2_004,CALIBRATION,separation_angle_degrees,degree,34.50827441132188,,1.341788,33.16648641132188,1.2405442148030803,1.4430317851969197,0.0,0.015821,0.1,0.10124378519691962,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_004_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_004,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_005,domenech_2023_ball_collision__billiard_delta2_005_v2,billiard_delta2_005,CALIBRATION,separation_angle_degrees,degree,38.52758756594882,,0.991,37.53658756594882,0.8909396400915927,1.0910603599084072,0.0,0.003475,0.1,0.1000603599084073,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_005_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_005,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_006,domenech_2023_ball_collision__billiard_delta2_006_v2,billiard_delta2_006,CALIBRATION,separation_angle_degrees,degree,39.837608532113634,,2.017206,37.82040253211363,1.917204009214816,2.1172079907851837,0.0,0.000631,0.1,0.10000199078518389,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_006_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_006,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_007,domenech_2023_ball_collision__billiard_delta2_007_v2,billiard_delta2_007,CALIBRATION,separation_angle_degrees,degree,43.334212660423916,,1.93753,41.39668266042391,1.8250846133438547,2.049975386656145,0.0,0.0514195,0.1,0.11244538665614522,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_007_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_007,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_008,domenech_2023_ball_collision__billiard_delta2_008_v2,billiard_delta2_008,CALIBRATION,separation_angle_degrees,degree,45.33310858563185,,2.364035,42.96907358563185,2.2640117502415062,2.4640582497584935,0.0,0.0021565,0.1,0.10002324975849365,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_008_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_008,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_009,domenech_2023_ball_collision__billiard_delta2_009_v2,billiard_delta2_009,CALIBRATION,separation_angle_degrees,degree,48.26153779586782,,1.681394,46.58014379586782,1.5813259795289225,1.7814620204710776,0.0,0.003689,0.1,0.10006802047107757,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_009_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_009,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_010,domenech_2023_ball_collision__billiard_delta2_010_v2,billiard_delta2_010,CALIBRATION,separation_angle_degrees,degree,49.54156282974106,,2.72421,46.81735282974106,2.6227705955064797,2.82564940449352,0.0,0.017028,0.1,0.10143940449352018,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_010_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_010,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_011,domenech_2023_ball_collision__billiard_delta2_011_v2,billiard_delta2_011,CALIBRATION,separation_angle_degrees,degree,51.92555578136383,,2.360688,49.56486778136383,2.2606809137998214,2.460695086200179,0.0,0.0011905,0.1,0.10000708620017884,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_011_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_011,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_012,domenech_2023_ball_collision__billiard_delta2_012_v2,billiard_delta2_012,CALIBRATION,separation_angle_degrees,degree,54.2793342537672,,2.326433,51.9529012537672,2.2241198205508206,2.42874617944918,0.0,0.021633,0.1,0.10231317944917948,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_012_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_012,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_013,domenech_2023_ball_collision__billiard_delta2_013_v2,billiard_delta2_013,CALIBRATION,separation_angle_degrees,degree,55.732103023070195,,3.0892,52.6429030230702,2.986611006418817,3.191788993581183,0.0,0.022902,0.1,0.10258899358118298,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_013_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_013,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_014,domenech_2023_ball_collision__billiard_delta2_014_v2,billiard_delta2_014,CALIBRATION,separation_angle_degrees,degree,56.72549710305904,,2.348309,54.37718810305904,2.247392542817586,2.449225457182414,0.0,0.0135695,0.1,0.10091645718241402,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_014_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_014,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_015,domenech_2023_ball_collision__billiard_delta2_015_v2,billiard_delta2_015,CALIBRATION,separation_angle_degrees,degree,58.56618869970641,,2.707698,55.85849069970641,2.6076966713075773,2.807699328692423,0.0,0.0005155,0.1,0.10000132869242288,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_015_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_015,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_016,domenech_2023_ball_collision__billiard_delta2_016_v2,billiard_delta2_016,CALIBRATION,separation_angle_degrees,degree,58.87160118634244,,1.681073,57.19052818634244,1.5809926518278938,1.7811533481721062,0.0,0.0040095,0.1,0.1000803481721062,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_016_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_016,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_017,domenech_2023_ball_collision__billiard_delta2_017_v2,billiard_delta2_017,CALIBRATION,separation_angle_degrees,degree,60.4171377234194,,3.510181,56.9069567234194,3.408955121707935,3.6114068782920654,0.0,0.015706,0.1,0.10122587829206522,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_017_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_017,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_018,domenech_2023_ball_collision__billiard_delta2_018_v2,billiard_delta2_018,CALIBRATION,separation_angle_degrees,degree,60.72543103541069,,2.706183,58.01924803541069,2.6061780101194945,2.806187989880505,0.0,0.000999,0.1,0.10000498988050548,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_018_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_018,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
